row_id,tgas_source_id,name,ra,dec,parallax,distance,G,J,rave_obs_id,rv,erv,group_id,group_size
2633,5709106753045404288,TYC 6016-2859-1,131.027702,-16.991998,11.5845,87.675,10.305,8.989,20090118_0835m18_100,-9.36,4.77,1251,2
2634,64449729487990912,HIP 17317,55.600191,22.420954,7.3283,137.066,10.157,9.117,,,,0,151
2635,4240625995381515008,HIP 97950,298.607267,1.940256,24.8236,40.300,8.613,7.361,,,,1769,2
2636,4240626682576282240,HIP 97940,298.562299,1.942302,24.7974,40.349,8.481,7.247,,,,1769,2
2637,5452475344642706176,TYC 7200-791-1,166.319543,-30.324279,3.2339,326.480,10.843,10.086,20040304_1114m29_031,30.64,3.42,1761,2
2638,5623824920345571328,TYC 7160-1754-1,138.742311,-34.832264,8.4882,118.387,9.845,8.862,,,,1770,2
2639,926807488110579840,TYC 3407-319-1,116.831633,45.060526,4.1899,241.833,8.961,7.631,,,,1765,2
2640,3229316056514523264,TYC 4735-1255-1,70.378086,-1.143262,3.6219,280.429,10.025,9.148,,,,616,2
2641,2207540862896477696,TYC 4283-504-1,348.180187,63.276796,17.1210,58.485,9.359,8.218,,,,1771,2
2642,3680837859444843520,TYC 4951-859-1,187.619051,-4.427646,11.7769,85.458,9.665,8.611,,,,1772,2
2643,926870641309680384,HIP 37734,116.085565,45.368417,9.0705,110.900,7.159,5.780,,,,1623,2
2644,3558365664408246144,TYC 6084-146-1,168.560831,-17.418050,9.3924,107.683,9.006,8.011,,,,1773,2
2645,6126259506118658432,TYC 8241-1722-1,182.286459,-51.180233,5.5530,181.848,10.503,9.640,,,,1774,2
2646,1593570580647402880,TYC 3480-1209-1,223.270036,51.261152,9.7720,102.578,9.766,8.797,,,,10,29
2647,1908101859051623040,HIP 111729,339.486991,38.950236,12.2082,82.048,7.613,6.719,,,,1581,2
2648,6703621754877567744,HIP 90628,277.387375,-50.878404,6.3689,158.178,9.476,8.495,,,,1775,2
2649,5979917566477745280,TYC 7365-737-1,258.156312,-32.333043,6.1536,163.438,10.902,9.840,,,,1776,2
2650,5979917566477745792,TYC 7365-418-1,258.151622,-32.339984,6.1243,164.287,10.140,9.216,,,,1776,2
2651,5452592958027972864,TYC 6648-1090-1,167.356145,-29.926695,5.1432,204.651,11.391,10.369,20040410_1114m29_045,29.36,1.78,1777,2
2652,64739244643463552,HIP 17511,56.245595,22.032270,6.9780,144.315,9.322,8.520,,,,0,151
2653,5796546652199413504,TYC 9256-812-1,215.025707,-73.417057,4.7837,211.844,9.033,8.233,,,,1097,2
2654,6126295515125974400,HIP 59481,182.994887,-50.770192,7.7485,131.913,8.372,7.704,,,,3,114
2655,64770237127461248,TYC 1260-498-1,56.174343,22.464359,7.2827,141.358,10.511,9.477,,,,0,151
2656,64798686990854400,TYC 1799-1102-1,56.416330,22.694278,7.7960,129.119,7.802,7.436,,,,0,151
2657,64808204638390912,TYC 1800-1574-1,56.660058,22.919596,7.3034,137.581,9.265,8.479,,,,0,151
2658,411888497557859072,HIP 5012,16.060435,55.846391,13.6216,73.529,8.088,7.270,,,,182,3
2659,4000547012981659904,HIP 58192,179.006831,21.982715,7.8517,128.042,9.458,8.620,,,,1778,2
2660,4000547012981660032,HIP 58187,179.003321,21.981865,7.6854,131.399,7.887,7.079,,,,1778,2
2661,64879398017459072,HIP 17497,56.213574,23.268737,7.6771,130.996,8.858,8.184,,,,0,151
2662,497199570397367552,TYC 4346-692-1,72.399678,70.403811,7.6816,130.594,10.696,9.668,,,,1779,2
2663,64899017426872960,TYC 1800-1774-1,56.696177,22.914392,7.4805,134.472,10.291,9.307,,,,0,151
2664,6126340148423588224,HIP 58859,181.069380,-51.472557,8.2144,125.355,6.516,6.536,,,,3,114
2665,64913448517448192,TYC 1800-2170-1,56.950580,23.217897,7.3538,136.636,10.875,9.760,,,,0,151
2666,64924409273987712,TYC 1800-471-1,57.485486,23.218443,6.6054,153.720,10.091,9.145,20120109_0346p23_103,4.42,1.63,0,151
2667,64928601162063744,TYC 1800-496-1,57.414258,23.289921,7.4547,134.852,10.938,9.693,,,,0,151
2668,64929391436043264,TYC 1800-628-1,57.420599,23.341382,7.2122,139.698,8.093,7.700,,,,0,151
2669,64930490947667840,TYC 1800-727-1,57.386447,23.380217,7.3952,135.949,9.010,8.258,,,,0,151
2670,64933755122821120,TYC 1800-2129-1,57.182985,23.259628,7.0105,143.685,8.320,7.758,20120109_0346p23_092,4.47,2.28,0,151
2671,6424345526544657536,TYC 9098-1852-1,302.592828,-67.037486,9.1255,109.980,10.751,9.394,20090429_2004m65_138,7.09,0.96,1780,2
2672,64952824777149440,TYC 1800-1672-1,56.666741,23.110137,7.4694,134.685,9.260,8.473,,,,0,151
2673,64956123312029952,HIP 17572,56.453489,23.146956,7.8343,133.010,6.920,6.701,,,,0,151
2674,64971172877898496,TYC 1800-1917-1,56.541939,23.339805,8.5966,118.437,9.959,8.969,,,,0,151
2675,64979728452744192,TYC 1800-2027-1,56.756004,23.494754,7.4933,134.504,11.209,10.037,,,,0,151
2676,3682196168622338048,HIP 62160,191.093589,-3.002557,21.3408,46.951,10.136,8.499,,,,1781,2
2677,65004707982534016,TYC 1800-1616-1,56.724038,23.583367,7.2023,142.057,10.326,9.350,20120109_0346p23_107,4.33,1.38,0,151
2678,65007078804476928,TYC 1800-1630-1,56.861884,23.678140,7.4241,135.438,7.753,7.406,,,,0,151
2679,6126370797314048384,HIP 58996,181.447599,-51.003404,9.5437,105.236,8.847,7.705,,,,3,114
2680,65017627244152064,HIP 17692,56.837457,23.803154,7.1694,141.074,7.025,6.848,,,,0,151
2681,65027591568709632,HIP 17289,55.519777,22.858371,7.3648,136.407,9.023,8.236,,,,0,151
2682,65063703653090176,TYC 1799-118-1,55.852340,23.225754,7.4292,135.157,10.281,9.101,,,,0,151
2683,65072431026899712,TYC 1799-963-1,56.046827,23.379132,7.9982,125.717,11.133,9.956,,,,0,151
2684,65086587239103616,TYC 1799-884-1,56.002567,23.543757,7.4060,135.723,10.766,9.650,,,,0,151
2685,65089336018173440,TYC 1799-780-1,55.907295,23.535801,7.6463,131.380,10.514,9.529,,,,0,151
2686,3682512656171813376,TYC 4950-326-1,193.515165,-2.139983,8.9825,113.395,10.721,9.502,,,,1746,2
2687,4657783112145964800,TYC 9163-729-1,84.644047,-68.885051,11.2586,89.024,9.971,8.869,,,,1782,2
2688,65113559634339200,HIP 17091,54.921659,23.290699,7.2293,138.908,9.763,8.920,,,,0,151
2689,65119160271381248,TYC 1799-1308-1,55.210271,23.418252,7.6590,131.146,10.591,9.531,,,,0,151
2690,4984127990150507648,TYC 7544-441-1,20.916890,-41.803722,6.9637,144.936,9.859,9.040,20031012_0135m40_022,14.45,4.01,1783,2
2691,65120465942548864,HIP 17225,55.345795,23.486748,7.8460,127.946,9.037,8.279,,,,0,151
2692,5391594664259476864,HIP 52928,162.366163,-41.806749,4.1214,246.018,7.606,6.227,,,,1784,2
2693,741368873494651904,HIP 50374,154.280238,29.554329,12.4653,80.341,8.886,7.850,,,,76,4
2694,6424489218970104704,HIP 101397,308.239074,-68.372191,6.5477,154.054,7.552,7.418,,,,1785,2
2695,4731837694173254656,TYC 8501-1834-1,58.298810,-54.150055,5.3758,187.684,11.929,10.742,20121217_0356m54_043,16.65,1.11,1786,2
2696,6126429140149788416,TYC 8241-770-1,181.212552,-50.853725,7.4344,135.871,8.253,7.795,,,,3,114
2697,65150943028579200,TYC 1799-174-1,55.366038,23.708150,7.7231,129.998,10.894,9.761,20120107_0336p23_101,4.09,1.58,0,151
2698,4657831421942705408,TYC 9163-629-1,84.396959,-68.432610,11.6198,86.240,10.206,9.086,20120110_0537m67_017,-0.84,1.07,180,3
2699,1055936092181641088,HIP 53885,165.369430,65.183825,6.0694,165.852,9.675,8.883,,,,1787,2
2700,65184924810275968,HIP 17401,55.923144,23.648970,8.1905,124.119,7.844,7.198,,,,0,151
2701,5256447161739394688,TYC 8943-254-1,152.505018,-60.515989,6.7827,148.276,9.485,8.739,,,,949,2
2702,65188085906203520,TYC 1799-170-1,56.272104,23.702479,7.4064,135.942,8.859,8.205,20120107_0336p23_110,5.72,1.08,0,151
2703,65194648616227840,TYC 1799-272-1,56.263746,23.839222,7.4682,134.737,11.597,10.261,,,,0,151
2704,65199974375696512,TYC 1800-1620-1,56.657091,23.787523,7.7147,130.149,9.997,8.925,,,,0,151
2705,65207705316826752,TYC 1800-1567-1,56.851815,23.914490,7.6487,131.580,7.306,7.143,,,,0,151
2706,65212103363335296,TYC 1800-1579-1,56.767652,23.995026,7.1298,141.417,8.313,7.770,,,,0,151
2707,65221483571888128,TYC 1799-79-1,56.465239,24.038689,7.4132,135.501,7.840,7.456,,,,0,151
2708,65222205126393984,TYC 1799-26-1,56.359021,24.034958,8.2327,122.119,8.013,7.563,,,,0,151
2709,65231482255770112,TYC 1800-1908-1,56.613754,24.254813,7.7434,130.053,7.365,7.119,,,,0,151
2710,65233784358231168,TYC 1799-1268-1,55.893485,23.761727,7.3181,137.978,11.121,9.865,,,,0,151
2711,2296553613427891840,TYC 4648-773-1,279.977108,83.341993,8.2757,121.490,10.809,9.576,,,,1788,2
2712,470583761146187136,TYC 3730-1024-1,61.986856,59.793914,7.3721,136.373,9.717,8.867,,,,1789,2
2713,470586613004471552,TYC 3730-589-1,61.972048,59.796662,7.5027,133.797,10.669,9.377,,,,1789,2
2714,3682963799537449856,TYC 4952-199-1,190.451031,-2.890965,10.9593,91.975,10.023,8.950,,,,1772,2
2715,65275497080596480,TYC 1799-306-1,56.277332,24.263322,8.1446,124.377,8.527,7.892,20120107_0336p23_106,6.76,2.85,0,151
2716,65289275335247872,TYC 1799-816-1,55.961360,24.247305,7.9883,126.287,11.035,9.833,,,,0,151
2717,65292230272755200,TYC 1803-188-1,56.107253,24.394511,8.1390,123.616,8.133,7.588,,,,0,151
2718,5871162019520236416,TYC 8673-4912-1,211.869579,-57.696554,5.7734,174.859,10.209,9.378,,,,1790,2
2719,65308413709777664,TYC 1261-1027-1,59.016256,22.226761,8.2914,120.998,8.944,8.161,,,,0,151
2720,65309100904545280,TYC 1261-1051-1,59.046407,22.220996,7.6230,131.763,11.241,9.906,,,,0,151
2721,5391663349375178880,TYC 7731-891-1,161.389299,-42.322589,4.0868,253.162,10.262,9.103,,,,1784,2
2722,6424654008274861696,TYC 9308-360-1,310.104054,-67.565592,6.2476,161.711,11.057,9.982,20090810_2056m66_024,-12.99,2.03,1791,2
2723,5871194523829174272,TYC 8673-207-1,212.272461,-57.443288,8.5264,117.721,8.916,8.074,,,,1095,2
2724,6424681461705658496,TYC 9308-1111-1,307.519874,-68.267910,2.8713,357.911,11.506,10.486,,,,1723,2
2725,5391690081253533824,TYC 7731-2687-1,161.501470,-42.088459,3.9444,259.634,10.157,9.340,,,,1792,2
2726,65437640685532288,HIP 18431,59.117261,23.150086,7.5310,133.493,8.289,7.767,,,,0,151
2727,4241132492287338496,TYC 485-2465-1,299.539713,2.630238,6.4053,159.805,9.642,8.485,,,,1793,2
2728,3312136494998639872,HIP 19877,63.943351,15.400607,21.8505,46.023,6.199,5.514,,,,2,118
2729,4103671239348631936,HIP 91430,279.686923,-14.492932,74.6051,13.405,10.079,7.661,,,,1794,2
2730,6823829677514579456,HIP 108502,329.712037,-19.610249,9.9908,101.280,8.539,7.686,,,,1795,2
2731,6126585030282848768,TYC 8242-1324-1,183.641818,-51.170189,8.5345,123.065,10.165,8.672,20080415_1223m49_017,12.59,3.46,3,114
2732,1056392836190637056,HIP 55573,170.756353,64.714678,7.0071,143.558,10.194,nan,,,,1796,2
2733,1018356365292208512,TYC 3431-1319-1,142.006986,50.927455,6.5528,154.843,10.408,9.364,,,,1797,2
2734,5588925253046973952,TYC 7110-835-1,114.966527,-33.353186,5.2372,192.513,11.044,10.119,,,,1721,2
2735,6424798662774491648,TYC 9308-109-1,307.608787,-67.501158,6.0619,166.259,10.850,9.863,20090810_2056m66_027,0.62,3.58,181,3
2736,742116060362368000,TYC 1975-908-1,154.052769,29.565268,16.7434,60.252,10.023,8.503,,,,1798,2
2737,5391780962760029824,TYC 7731-2094-1,160.773917,-41.444278,11.1225,90.304,10.379,9.210,20080229_1033m43_095,-5.62,4.78,1685,2
2738,2296816327987305216,TYC 4648-1540-1,273.651948,83.821930,5.2012,194.384,8.687,8.275,,,,788,2
2739,4521313549970449024,TYC 2123-1133-1,287.817598,23.729268,5.1440,196.048,10.786,9.642,,,,1799,2
2740,5346253656587080448,TYC 8620-920-1,169.529413,-55.099535,5.5431,182.339,10.176,9.394,,,,1800,2
2741,2081959077181589120,TYC 3162-119-1,302.416230,44.789329,4.0911,251.789,9.949,8.736,,,,1759,2
2742,5203020998391171456,TYC 9400-1989-1,142.087434,-78.259738,9.0319,111.196,8.872,8.124,,,,1801,2
2743,5203020998391284352,TYC 9400-1990-1,142.062010,-78.256133,8.8189,113.760,8.507,7.828,,,,1801,2
2744,5573426262262680960,HIP 30505,96.185384,-40.283995,6.5128,156.286,6.317,6.333,,,,163,3
2745,4984988976474493312,TYC 7537-698-1,19.900655,-40.839285,5.3475,189.525,10.118,9.337,,,,1802,2
2746,1387642188887913600,TYC 3052-1498-1,230.514686,38.121726,6.2544,160.676,10.788,9.824,,,,1803,2
2747,2296921915463788928,TYC 4594-1255-1,314.104294,79.064927,3.8706,263.002,10.714,9.925,,,,1516,2
2748,6131073923938643584,TYC 8233-541-1,182.547050,-46.987513,7.2597,138.510,8.384,7.916,,,,183,3
2749,4002172366045267072,HIP 60097,184.868086,24.284216,13.0873,77.395,8.807,7.867,,,,7,47
2750,65677368580114560,TYC 1800-586-1,57.714436,23.328882,7.0675,142.411,12.084,10.632,,,,0,151
2751,507315214813619840,TYC 3698-121-1,33.528856,59.733037,2.8821,357.220,9.813,8.942,,,,47,6
2752,5624269397917958784,TYC 7159-53-1,135.945005,-35.312498,8.3696,120.089,10.923,9.734,,,,1804,2
2753,1595101822387773952,TYC 3489-1148-1,234.459974,51.537683,9.5413,105.012,10.793,9.555,,,,1805,2
2754,4985182421801804032,TYC 7541-392-1,20.429099,-39.872364,14.0361,71.356,10.762,9.335,,,,1159,2
2755,3684682508009503872,TYC 4958-813-1,198.958329,-2.455069,10.3036,97.433,10.302,9.072,,,,1049,2
2756,65754128236100096,TYC 1813-627-1,59.109250,23.784128,6.6356,151.524,11.049,9.846,20120109_0346p23_112,44.17,3.39,1423,2
2757,4810658659111766784,TYC 7594-1797-1,77.067618,-44.817349,16.1591,61.930,9.388,8.241,20071002_0506m46_079,28.69,0.87,184,3
2758,4810658659111767040,TYC 7594-1798-1,77.064518,-44.818953,16.0994,62.163,9.687,8.230,20081026_0506m46_081,-57.34,3.18,184,3
2759,4241434651826834688,TYC 484-2171-1,297.487521,2.210039,4.0810,250.847,10.629,9.707,,,,1687,2
2760,3936094878312505856,HIP 62019,190.666909,18.773331,12.3372,81.179,8.870,7.937,,,,513,2
2761,65776736943479808,HIP 18559,59.587167,24.080933,7.3115,138.694,7.224,7.103,,,,0,151
2762,4658386881465454464,TYC 9162-379-1,79.224235,-68.352181,22.1135,45.298,11.042,8.977,,,,1806,2
2763,6824569614480056064,HIP 107901,327.924574,-18.623259,14.2089,70.598,6.086,5.490,,,,1807,2
2764,4002550288811032832,HIP 59957,184.462058,25.571304,10.8016,92.946,7.743,7.086,,,,7,47
2765,4002565304013314944,HIP 59833,184.034842,25.760328,12.1738,82.513,7.963,7.232,,,,7,47
2766,6126808780897193216,TYC 8238-1462-1,185.481704,-49.770173,9.0908,110.624,9.735,8.513,20100313_1223m49_092,10.96,2.41,3,114
2767,65819961494790400,TYC 1800-1028-1,58.590034,24.075501,7.7100,130.309,9.554,8.687,20120109_0346p23_115,-3.82,5.46,0,151
2768,1595337117876913920,TYC 3489-149-1,233.461888,51.925948,6.4169,156.663,10.049,9.116,,,,1808,2
2769,4658442922197295232,TYC 9162-698-1,82.363138,-68.867877,11.0467,90.816,9.424,8.439,,,,1782,2
2770,5589103064691770752,TYC 7115-2674-1,109.800689,-37.319883,3.4552,299.523,8.492,8.337,,,,79,4
2771,5453680168868519424,HIP 53690,164.776601,-28.456553,9.5940,104.580,8.927,8.047,,,,1809,2
2772,1908789431775573888,TYC 3200-2025-1,335.390899,38.844237,3.6862,279.500,9.753,8.936,,,,1810,2
2773,551058700807528960,TYC 4509-3449-1,57.953041,75.841085,3.4861,293.770,11.841,10.844,,,,1660,2
2774,1908799945857461888,TYC 3200-1215-1,335.590946,39.091968,3.5920,286.913,12.232,11.315,,,,1810,2
2775,3430545788415761536,TYC 1876-1719-1,91.741841,28.220065,12.0814,82.895,10.800,9.397,,,,1811,2
2776,3448410653341133312,HIP 26744,85.240935,32.895987,14.7886,67.712,6.599,5.789,,,,1812,2
2777,2103088907525443968,TYC 3133-2429-1,288.941604,44.162231,3.6512,280.021,11.898,10.957,,,,391,2
2778,507326278649366144,TYC 3698-985-1,34.162332,59.837034,2.6767,385.127,10.930,9.765,,,,36,7
2779,65978909644033280,TYC 1813-41-1,60.423766,24.250353,5.0230,201.220,12.053,10.869,,,,1813,2
2780,3230677561147810560,HIP 21537,69.361408,0.553167,15.6989,63.799,7.318,6.430,,,,1814,2
2781,6425298734405767296,TYC 9112-1396-1,311.485463,-66.166177,25.3145,39.518,8.976,7.451,,,,1815,2
2782,995771090788086016,TYC 3764-1281-1,95.012625,53.453548,5.2721,191.165,10.862,9.740,,,,1816,2
2783,4002921030384951936,TYC 1986-264-1,181.096932,24.820648,11.5865,86.664,9.813,8.750,,,,7,47
2784,6425320827717168768,TYC 9112-1116-1,309.780795,-66.452055,4.3525,235.498,10.120,9.488,20031003_2024m65_134,6.38,3.62,1817,2
2785,6425320827717168896,TYC 9112-1558-1,309.753919,-66.454874,4.2839,238.971,11.074,10.241,20060731_2056m66_035,6.42,1.34,1817,2
2786,4985732864810170240,TYC 7539-448-1,13.896171,-43.275782,4.1133,246.236,11.681,10.507,20120922_0106m44_023,56.46,2.89,1818,2
2787,5797020507348852352,TYC 9265-996-1,220.146471,-72.450528,4.1943,244.319,10.291,9.302,,,,1819,2
2788,3448457932341125248,TYC 2408-1118-1,85.194999,32.938535,14.5879,68.618,9.440,8.300,,,,1812,2
2789,743301780573617536,TYC 1967-1030-1,149.999212,28.772531,8.0221,126.333,9.686,8.791,,,,1820,2
2790,6078134260132373504,HIP 61665,189.610854,-51.717249,15.5515,64.991,9.947,8.661,,,,1821,2
2791,3828772338598429824,HIP 50343,154.194444,-2.797657,6.1365,164.878,7.249,5.764,,,,1822,2
2792,5681786534794120064,TYC 6033-79-1,140.384804,-17.757608,10.0462,99.981,8.043,7.304,,,,1823,2
2793,4457270811580957440,TYC 953-373-1,242.770434,12.219163,5.3058,190.817,10.943,9.926,,,,1824,2
2794,4570576859213281408,HIP 84815,260.013162,25.625038,6.5518,153.488,8.801,7.877,,,,1825,2
2795,5203626485700687104,HIP 48114,147.146215,-76.162430,5.1076,197.488,9.122,8.406,,,,1826,2
2796,6425463832948282880,TYC 9112-606-1,310.932373,-65.705206,2.2307,475.977,8.688,7.179,,,,1827,2
2797,2163829503256668672,TYC 3579-3859-1,313.976720,47.099468,13.6236,73.488,6.923,5.693,,,,1828,2
2798,5392095148207423360,TYC 7718-1072-1,159.625154,-42.219852,4.0201,253.126,8.055,7.644,,,,1792,2
2799,6425524340447520256,TYC 9308-21-1,306.275617,-67.594776,6.0743,166.710,10.182,9.089,,,,1829,2
2800,4003406533487752832,TYC 1988-6-1,183.221757,26.250358,11.6688,86.019,11.013,9.577,,,,7,47
2801,1595936214275171712,HIP 75147,230.361913,52.344471,5.3695,187.603,7.563,6.929,,,,1830,2
2802,4003439518837094272,TYC 1986-852-1,181.990430,25.586466,11.3256,89.601,10.992,9.534,,,,7,47
2803,6266346014870035328,TYC 5608-889-1,234.353621,-13.662412,15.0914,66.577,8.121,7.028,20080625_1538m12_025,-20.43,1.19,1645,2
2804,5001239861412575616,HIP 3522,11.240358,-35.966554,2.8926,358.770,8.272,6.785,,,,1831,2
2805,5346425901957365632,TYC 8621-284-1,170.859305,-55.176625,4.9547,204.147,10.213,9.314,,,,556,2
2806,1614938970657915904,TYC 3874-553-1,228.651154,59.278503,15.4894,64.786,10.584,9.090,,,,1832,2
2807,330419358864252800,HIP 9239,29.693640,36.602717,5.8675,175.743,7.301,6.976,,,,1833,2
2808,2141817486624957952,TYC 3925-69-1,290.332900,55.722816,11.3591,88.468,8.239,7.202,,,,1834,2
